,stance,issue
821,-0.2762330414199821,2
123,0.44703471585415827,3
293,0.5939874930840234,5
232,0.44665106181488223,2
433,-0.5249550749640796,0
295,0.654734149690863,1
717,-0.531290573470793,5
793,-0.5015653775891207,2
294,0.3821697150188212,1
518,-0.20309482364611323,3
741,-0.6623609050126742,3
694,-0.6788962872334596,0
299,0.20409279802325078,4
133,0.27082470507133183,3
101,0.6329581096265221,4
420,-0.49363462762506943,3
42,0.25331032035665485,0
824,-0.3123342009201083,4
513,-0.771158954556559,1
825,-0.26926441380418237,3
119,0.12461784987982014,5
131,0.3797635633011498,2
12,0.4777476141141282,4
90,0.6151673943020842,2
19,0.4189285830237551,2
369,0.4571524902963979,1
775,-0.4918153578749768,1
547,-0.47604386016882877,3
690,-0.31058076777577615,4
189,0.18153617862747998,5
368,0.785116601352625,0
320,0.36793286755541044,5
742,-0.4919954177937619,3
173,0.09030891644315966,0
703,-0.2758706394878403,3
268,0.5106496574539897,5
37,0.38966612285995084,2
28,0.535852665196893,3
550,-0.13125549293826955,2
139,0.46765110476597044,0
170,0.2716606566673994,3
348,0.6217321534051214,1
496,-0.42724479154433076,5
823,-0.2563215851744833,1
698,-0.7416308166618364,1
65,0.7128437154864595,4
243,0.6143150672154691,0
334,0.4513860967775847,1
128,0.6062714936227469,2
343,0.4925095906237955,2
486,-0.7687609127976117,3
677,-0.5479481273557603,0
517,-0.5296901470507894,0
593,-0.5737092069537992,2
75,0.23017002565739317,3
546,-0.6212867199506581,0
337,0.6675194276586307,0
583,-0.5061551949803892,1
102,0.6787412179141876,0
307,0.5178221992920725,1
417,-0.522724311087239,4
15,0.6495105506019109,0
288,0.3744928094226114,1
555,-0.46765110476597044,0
514,-0.2550433579245256,5
179,0.4302652501578601,5
750,-0.4513860967775847,1
260,0.3580758545987578,4
736,-0.31741157219580995,2
328,0.35735016178661516,4
425,-1.0,2
143,0.5388474971979627,5
406,0.4779652772484673,1
165,0.3197151238021367,1
645,-0.40089237816074885,0
720,-0.596981308859091,5
129,0.3774106409217749,2
533,-0.2628748776700792,0
128,0.38489680587606856,1
344,0.29687851398478265,3
564,-0.855386251333802,5
115,0.20910392521604168,1
541,-0.44907768073678905,2
140,0.46504044123469973,5
603,-0.2663796957750742,1
120,0.5960504651605194,5
64,0.48586244194787354,5
760,-0.3806669326746379,4
428,-0.506750761974586,2
778,-0.33108115407890193,5
635,-0.47858914944115677,0
758,-0.4343691252875337,5
585,-0.6504930091806627,3
125,0.578705620988181,0
791,-0.4077198797903805,4
57,0.15443267060265337,0
539,-0.39780017004942325,0
140,0.17272890351436382,1
595,-0.7079720678898791,1
108,0.2823705721162261,5
93,0.5445747623228533,4
107,0.3877118650872693,1
146,0.3599187289002096,4
493,-0.3927028232036753,4
708,-0.5357792415945225,5
216,0.44970476936601966,2
172,0.368671750477433,0
83,0.42668601300158965,5
31,0.3424920299530768,1
796,-0.5056857634558553,5
457,-0.161683328234111,2
500,-0.5460962856352881,0
271,0.3856443003593267,3
778,-0.2730979233882204,2
501,-0.43589214262523146,1
237,0.26795001456626616,5
761,-0.40000052763714394,2
577,-0.6209179665566045,1
210,0.468666091871119,1
604,-0.1826547133516147,2
628,-0.9583309327209399,4
148,0.4395130218439538,3
349,0.5263871313973872,5
708,-0.4928832099961956,4
588,-0.3385395161574166,1
396,0.4524248131082324,2
426,-0.4151498034400206,2
116,0.26680930020788085,1
316,0.7521089776758384,1
114,0.6069957021218767,0
10,0.5531365823710082,5
36,0.6574085922668815,0
169,0.6775383360043761,4
730,-0.527928379818253,3
544,-0.38489680587606856,1
4,0.34951663422278667,0
613,-0.3510122264162394,4
506,-0.14106132659367923,1
155,0.4230326011599815,0
233,0.4298251349381003,0
466,-0.5748207772833789,1
211,0.3894393103376079,4
14,0.6438064826745366,1
725,-0.43509448137755674,3
516,-0.40225004635391726,4
19,0.5839658137440255,4
400,0.40454582802135386,3
296,0.2204394865585711,1
58,0.5584646111180677,2
524,-0.2823705721162261,5
267,0.14085710208860416,3
707,-0.5566095071049426,4
553,-0.6100021861243206,0
737,-0.6464305104735457,3
777,-0.6375165476227439,4
740,-0.6941318819328457,4
217,0.8022206874750453,4
436,-0.29963941508181385,2
579,-0.5441219792033976,2
50,0.7170774416124364,0
233,0.17685746706924252,2
502,-0.652411224597237,3
728,-0.7019543278271814,4
727,-0.8126653342485699,3
827,-0.4221730271639374,0
258,0.42373877457814463,1
284,0.8710103845995699,3
622,-0.8303937987050722,4
307,0.18096742132681484,3
609,-0.5308342558912355,1
122,0.3134730852619316,5
588,-0.44300913675623044,5
351,0.5063628872286373,5
249,0.5295078310946109,4
363,0.6121074200820035,3
745,-0.536150894893744,3
216,0.22910167285953079,0
540,-0.4328006438918732,1
126,0.9473631708211724,5
346,0.40530846704211265,0
811,-0.39675693302778525,1
269,0.5607278752490366,2
664,-0.38753170041003365,5
34,0.599505059694069,3
184,0.4221165468448387,5
742,-0.3087303524610837,2
40,0.3864487141052092,2
423,-0.335133799418769,3
408,0.6513651810684301,0
392,0.4428589329122428,5
544,-0.42994506689848255,5
784,-0.8735621266525718,3
170,0.5457961275696331,4
127,0.47534313041053505,0
325,0.4064299950231053,0
251,0.35407422598435495,1
824,-0.7535588799951991,2
24,0.3478460348465222,0
723,-0.6086001244204445,5
577,-0.5375751549604283,2
318,0.3639535329695314,1
397,0.5344538355015708,4
689,-0.5893776591469967,4
338,0.20437846979682314,2
426,-0.38915703779895017,1
431,-0.33105475341736973,1
589,-0.6461696886422288,3
585,-0.5192367874419439,1
815,-0.28226425330866173,1
130,0.5412017053767687,2
390,0.5385640353317175,1
643,-0.516953254913442,0
35,0.34875771188055765,3
46,0.4469642427515469,4
42,0.35240210740046624,1
40,0.6367080591118833,0
409,0.643015730909409,5
218,0.40779179714426006,3
502,-0.6120963001616349,2
432,-0.31090411462119527,3
710,-0.3821697150188212,1
389,0.44774849664021277,0
100,0.6654681879576206,1
270,0.5591070585542972,3
277,0.43294325917208837,2
297,0.4019287011832487,0
567,-0.38228109837848406,1
456,-0.7505711357134719,5
89,0.758805963548956,1
155,0.28798145099829175,1
765,-0.5597091549382321,1
680,-0.5960612876387621,4
596,-0.32093732954458737,2
629,-0.5489783717338078,0
330,0.21566201534187301,0
482,-0.3408261031703545,5
484,-0.6497224834667291,2
557,-0.6875783736605439,0
273,0.4993718890130635,0
92,0.1445884731878937,3
2,0.2883060110319885,1
190,0.47915933725814,1
638,-0.443163873940327,2
136,0.6863643853864912,5
633,-0.6117993153015677,2
6,0.43184354217296855,2
624,-0.6159386690377857,1
60,0.3971860855150596,2
674,-0.42373877457814463,1
754,-0.7146280460925469,1
150,0.27834152304490034,2
588,-0.28794496020180976,4
787,-0.6129499155593441,2
527,-0.5168609088150233,5
567,-0.573007720266766,0
829,-0.2963315731979472,4
77,0.36829400225918024,5
87,0.7719870401970508,4
499,-0.953788384708838,1
595,-0.4481672393179954,0
691,-0.6820137403769874,4
760,-0.6545306926356709,1
785,-0.5353094123748178,5
383,0.42745161304989737,3
360,0.618734640110382,1
591,-0.6530923133808486,0
99,0.38306971439245996,3
746,-0.49716217112007655,5
76,0.4183383294645171,5
465,-0.43753461751403083,5
131,0.32502721174567933,0
349,0.687154911117479,3
308,0.7563301410933535,3
709,-0.10099303037673797,4
580,-0.3635917486612862,4
33,0.4386280292129511,2
377,0.23269775469951662,3
130,0.391354674543716,4
663,-0.340817097124797,4
499,-0.43360541754157145,3
104,0.43701381021432045,3
578,-0.7579842985734431,1
655,-0.49590818996796837,4
706,-0.5194915398145409,5
16,0.5919503105009178,1
147,0.46857181366847217,5
26,0.7703255396210759,1
691,-0.35156722979501676,2
718,-0.32021396836859245,1
341,0.5462490733513872,3
739,-0.3464436255410641,2
300,0.4881441546919793,5
23,0.4003920574654129,4
628,-0.5846877644247025,3
231,0.6838835307681898,4
164,0.7642293646800838,1
210,0.44501484803209407,0
412,0.8452816953005892,4
703,-0.5281703957429313,1
637,-0.31067558628615266,1
761,-0.6665542463172878,1
779,-0.37845115720317485,0
303,0.48989596419524367,5
164,0.0027199150600636574,0
589,-0.47921333616568795,5
592,-0.6060715150889595,3
392,0.46613363707548255,0
122,0.5884396028313132,2
573,-0.5953622075068199,0
612,-0.6039668332789827,1
751,-0.4881753082844399,0
168,0.5426125174143708,5
6,0.5811665055441404,5
825,-0.5469043112472978,0
115,0.3693080249350787,2
598,-0.5059234260640126,4
58,0.3392127971391024,0
609,-0.3702221018819687,3
487,-0.3069069730811213,0
565,-0.7309237279760147,2
378,0.6194656893214896,0
318,0.35108250512461825,4
737,-0.3264738926286167,5
6,0.5761547525284397,1
422,-0.43184354217296855,2
778,-0.46802430530118966,3
39,0.2859207244553917,5
638,-0.5677980626445909,3
252,0.3880836141828855,2
526,-0.8597290893625669,3
292,0.5357792415945225,5
381,0.7878182594418006,1
494,-0.23716870917899527,2
501,-0.2750374485926333,2
608,-0.49663925978028717,0
626,-0.672409161736221,4
681,-0.452580772998532,5
425,-0.5343659250851786,3
623,-0.5935585656398917,0
29,0.6236694595463488,0
394,0.34738493043325175,0
776,-0.2752858785128139,3
314,0.7450157940369178,1
212,0.5846877644247025,3
163,0.42053227361212275,3
158,0.40035189053908377,2
374,0.4625267393109594,5
703,-0.5438633434119482,5
811,-0.6847406829484337,3
573,-0.5044278513351983,4
474,-0.5584646111180677,2
223,0.5892706595875615,4
175,0.5582155827300725,2
305,0.41719377147256675,3
204,0.5905753055037319,0
605,-0.37509277663510593,4
91,0.592068639599853,0
265,0.3663270066966627,3
459,-0.46547754425509136,4
488,-0.867740347338248,1
698,-0.4870029389359808,0
159,0.46369341719554674,5
355,0.6494239827803066,4
449,-0.4386280292129511,2
740,-0.7307157571320592,5
348,0.5363501088195518,4
428,-0.8775367624073493,3
129,0.5420909830141921,3
682,-0.7058798523287705,0
243,0.6505626453535179,3
607,-0.4718998314565734,4
292,0.5405192530804489,3
491,-0.553667290833887,5
792,-0.4775971193802491,1
439,-0.29724899089293627,0
805,-0.22934603015351201,4
522,-0.542248777636376,1
510,-0.3393517358918284,2
546,-0.5412017053767687,2
494,-0.22078569456588604,0
136,0.816620672819188,4
486,-0.3558161885443476,2
278,0.505102040280479,4
378,0.20581917082031553,1
827,-0.5289204925303334,1
10,0.7274810579849424,0
729,-0.4006292922306211,5
458,-0.609987511934508,4
808,-0.5260764159325393,3
313,0.5124841948446808,2
525,-0.2410723682693833,3
539,-0.44703471585415827,3
36,0.43520473452931246,2
283,0.5591416814555465,5
440,-0.40299683921462937,2
616,-0.37812486184163474,2
310,0.5015564230964851,4
2,0.7553541275373872,4
463,-0.6027818033154846,3
427,-0.30802539416250546,5
101,0.5296901470507894,0
672,-0.9545456450898725,0
515,-0.41274617389175183,5
715,-0.20409279802325078,4
127,0.2782877494731769,2
371,0.6129499155593441,2
1,0.4502136494294623,0
253,0.35329132012807607,4
252,0.5587018151304374,0
99,0.457318824139724,0
752,-0.3556706943412693,2
701,-0.42392805951833523,0
258,0.7492882600239675,3
468,-0.2822771733883663,2
586,-0.537584737197731,2
260,0.6673206499579206,2
763,-0.6332241686963601,2
753,-0.6340081523413938,3
776,-0.4972053419610941,4
642,-0.6076572895059099,3
379,0.3227938501055183,0
699,-0.5591416814555465,5
482,-0.2795695960307826,4
141,0.4237807545576045,3
248,0.6596226115131716,1
33,0.5836014996369469,5
306,0.6000667138752511,3
78,0.5770051154352629,1
600,-0.7277901213320748,3
816,-0.6325118962433416,5
272,0.5623253450314231,0
421,-0.6789593200026702,4
666,-0.7608672189912732,1
763,-0.3162070639663917,4
8,0.5702480798665676,4
467,-0.43000847179959206,2
332,0.5625977469194815,5
729,-0.6641308740811316,3
379,0.5090606831550633,2
532,-0.5453102476748782,3
205,0.8240874380163209,1
469,-0.2804206494681193,0
513,-0.5418662366811492,4
305,0.6409075523082484,5
319,0.22752296015182227,4
544,-0.24452936614730342,0
49,0.18417103816803476,3
385,0.5389543719020582,2
194,0.6112573054458921,1
405,0.2762330414199821,2
339,0.3245611339647357,0
240,0.5400499486256095,5
64,0.6476499260038275,4
274,0.8801788848536164,3
468,-0.007845819072341189,5
274,0.5768313265934241,0
633,-0.3790185538844472,5
561,-0.8760663625224961,0
429,-0.791649950426548,3
278,0.4635800644858663,2
732,-0.37112157880925,3
438,-0.5404738904428584,4
599,-0.4465240875703976,5
17,0.7914534112697784,4
304,0.48519370637269316,2
290,0.453149896798833,1
712,-0.2204394865585711,1
292,0.3283760402137,1
704,-0.7393707706758194,3
507,-0.6838125216193282,4
401,0.6806533296890893,1
746,-0.18451401505431686,1
594,-0.37269565682043493,1
757,-0.5526843425261598,4
413,0.06421781236560707,2
67,0.4532513885113027,0
722,-0.4153193953973241,4
400,0.6325118962433416,5
540,-0.5770444082394008,4
368,0.6150885327277175,4
546,-0.5945629186972434,3
516,-0.5880064129679333,2
442,-0.7703255396210759,1
186,0.31924799281349825,3
528,-0.2736413769030245,5
312,0.8611117932944314,0
693,-0.5632421330652022,3
100,0.6662437733839542,3
391,0.7551870297838397,0
799,-0.30804366346422696,5
560,-0.8954667421674113,1
420,-0.31652957144373817,2
485,-0.4554932888782262,4
549,-0.16148167500237284,5
43,0.23923127267140518,0
224,0.2522025845210739,1
674,-0.6803870386482023,4
757,-0.7209906894534306,1
475,-0.20363853018308464,3
760,-0.29687851398478265,3
27,0.6488888244981709,5
213,0.4056662298372244,5
704,-0.5898066188118077,0
504,-0.3883037997192316,5
685,-0.5108282854253322,3
118,0.7568262813707148,0
335,0.4881753082844399,0
125,0.6364079938741575,3
455,-0.6946919948526119,1
61,0.4242431427732936,3
244,0.5173208864881019,2
701,-0.3699592450946417,1
83,0.5525539035687053,0
90,0.5227217117494658,3
807,-0.4045808112911202,5
218,0.5742939590005671,4
383,0.30804366346422696,5
745,-0.22061390049345878,2
562,-0.3599187289002096,4
724,-0.7563301410933535,3
614,-0.4697740915428396,4
161,0.5885775486978573,4
64,0.4965372113170501,2
300,0.6085132834835779,2
643,-0.3995620069710883,1
724,-0.4627586007939642,0
414,0.23468245001650978,1
295,0.7509016473479153,4
607,-0.5061440873703277,3
672,-0.3438339503815737,5
308,0.6945284120891386,4
97,0.773464142548038,5
758,-0.2704356246019242,1
714,-0.7873351560964599,5
184,0.7277901213320748,3
85,0.2750374485926333,2
538,-0.5884396028313132,2
385,0.5212126660409762,1
33,0.7971687067548547,4
57,0.5057436927474138,2
10,0.45502911131876356,4
784,-0.3879698731068628,1
375,0.42490929566476904,5
40,0.8925024070165714,3
617,-0.36386809819170973,3
759,-0.4925095906237955,2
814,-0.5810858929119229,5
46,0.7214290525481024,2
277,0.30779780683628327,5
278,0.6788962872334596,0
601,-0.48577635924498036,5
197,0.7202774034242757,0
276,0.35988484037331164,4
41,0.10523970992785976,4
232,0.5306446327236731,3
443,-0.6488888244981709,5
638,-0.5590276427456531,5
788,-0.39212658817596346,5
697,-0.2620919234288839,2
3,0.6038079975195234,4
574,-0.7170833801966153,1
71,0.2765143387888893,3
2,0.48719745029816464,5
519,-0.6552207174912812,3
708,-0.3283760402137,1
790,-0.4625267393109594,5
168,0.39297001078506105,2
231,0.7888040659322519,0
202,0.47536815309152547,0
368,0.5590205397227536,2
411,0.5289204925303334,1
533,-0.6722589664887656,5
548,-0.5024622934639769,3
785,-0.44764537669856475,2
78,0.38814746325821464,5
157,0.5044278513351983,4
522,-0.3681612940600143,3
582,-0.45193982691605317,4
696,-0.7035197288436486,5
225,0.5789946382459948,5
298,0.48890104802963563,0
230,0.5633267233288689,0
434,-0.43339020430656805,1
470,-0.38530031787898444,5
814,-0.14929432553195301,2
294,0.42171142809150164,0
202,0.49565769332060866,4
148,0.3124212205253178,0
380,0.6367440013172132,1
368,0.5520727245484398,5
67,0.26783103010403875,2
382,0.5213571249755042,4
517,-0.6546600008676113,1
119,0.583605375032294,3
225,0.5978948715339362,2
26,0.7018939015943829,5
280,0.7035197288436486,5
670,-0.2122503684645543,1
486,-0.3816971052489597,5
223,0.6521039399926218,2
149,0.450129369419061,1
294,0.720345868428221,2
27,0.5595500459854432,1
159,0.3235996881887237,3
595,-0.48290549364400076,4
824,-0.6513651810684301,0
565,-0.4170806981222112,5
607,-0.6741612933877343,1
207,0.6899586464227514,3
239,0.4757086547398696,5
777,-0.49599539971596096,2
427,-0.41897470245773866,1
521,-0.4965668162482739,3
768,-0.463614951404037,2
824,-0.4162278173581836,3
587,-0.5753793450479843,0
146,0.5786027229824773,0
25,0.7521050799594758,3
339,0.0038577453229123294,1
451,-0.34875771188055765,3
16,0.3763353343178269,2
309,0.4246158694350338,2
32,0.40066145871345366,0
718,-0.3771964967737869,4
140,0.7040833568745363,2
88,0.4157112350933945,4
41,0.3796485877056352,1
393,0.3458389849428279,5
576,-0.45378380020669407,5
496,-0.6832497815438593,2
666,-0.6259839489390308,0
544,-0.5050791851565277,4
119,0.3000732161154196,4
125,0.44907768073678905,2
790,-0.7973619657626713,0
71,0.3069069730811213,0
381,0.5107256232616489,2
204,0.503963948484539,5
30,0.43229112532964903,0
617,-0.5833113825517287,4
229,0.6097055360612724,2
123,0.4680381076269014,2
216,0.6528409354739131,5
493,-0.36829400225918024,5
0,0.16850099507187757,1
740,-0.2923247023268174,2
592,-0.34272307572185007,5
636,-0.5017874344341223,2
134,0.8130829678188803,1
229,0.7125483824399865,4
661,-0.6560774532387461,1
417,-0.5053459262549057,2
22,0.3763576250749189,1
441,-0.6384374729097284,0
727,-0.4926465489852839,0
365,0.5059870434417352,0
369,0.741381211477839,4
27,0.06177095843198312,3
538,-0.3134730852619316,5
372,0.24822790134285477,1
33,0.569723165528419,3
89,0.2102597936524867,2
363,0.2920618451316745,5
245,0.5689126602106931,5
178,0.45604676971162944,2
85,0.4386719915464459,5
10,0.4151498034400206,2
467,-0.562145247776981,0
249,0.5120879781220535,3
112,0.2642588236603426,1
484,-0.636085869586679,1
770,-0.4180974735256224,1
528,-0.43009585707661135,3
236,0.3502588275402045,3
209,0.5032541756353196,0
15,0.33105475341736973,1
668,-0.5587018151304374,0
700,-0.5612021194741551,4
142,0.4655082040956894,2
700,-0.3129838373279316,2
481,-0.48787910839896964,3
225,0.3660025673683656,3
680,-0.6045985844443751,3
417,-0.5321940244294416,3
405,0.43200799282663577,3
262,0.6319850246585393,1
462,-0.7214290525481024,2
529,-0.32304171527511266,5
603,-0.5971754144084058,2
662,-0.4939882908908833,5
596,-0.11983268051010602,3
786,-0.4962886070225333,1
375,0.4077198797903805,4
766,-0.4182837224547962,3
371,0.5998857246221669,5
726,-0.7568918553621261,5
591,-0.6203261996455196,3
223,0.6039350905811156,1
271,0.27633618757381456,4
64,0.6700334433816153,1
391,0.740656497101118,4
328,0.46134565150035883,0
818,-0.5338973388376981,0
688,-0.6206793876649626,3
138,0.28770525270381975,0
555,-0.36515800666417464,3
677,-0.7015288569521057,3
538,-0.5474017529088989,0
768,-0.5129662142344636,1
32,0.17273026781841316,3
227,0.5316084366059157,2
455,-0.2148847982178805,0
490,-0.8031822196925991,0
613,-0.36575405360675545,2
93,0.30546462010195125,5
712,-0.33720430784943356,2
336,0.29455140342156333,5
725,-0.9376087113559289,1
813,-0.5344538355015708,4
213,0.3433761290271394,2
653,-0.5834752344887558,1
302,0.5393248492544854,5
358,0.3903571146444918,0
642,-0.515347549691211,5
473,-0.15443267060265337,0
466,-0.44048936255029675,4
791,-0.19102636080756513,0
308,0.24019371966125827,5
104,0.19474433275125352,2
737,-0.4310817541131336,1
435,-0.4144419418030371,0
314,0.43331109667964035,5
776,-0.42188756520821813,2
61,0.4871933790387916,2
310,0.6829186475255408,1
163,0.2652061524444365,0
219,0.4957112556918196,3
553,-0.6634068519957682,3
250,0.6259839489390308,0
148,0.44743298788434854,2
555,-0.7658642407245256,4
430,-0.7491295388225968,4
418,-0.48719745029816464,5
253,0.6861119658394533,5
271,0.222844463237947,0
176,0.8576276253846623,1
709,-0.5735523000900711,0
83,0.43360541754157145,3
225,0.1825641494687195,1
95,0.4180192201400438,0
319,0.6638336173477587,1
108,0.5183202325746957,3
178,0.6837317313366799,3
646,-0.5941469652645928,4
18,0.07869278171009764,5
511,-0.684575218199622,1
571,-0.5617024165282682,2
393,0.7077492407844692,4
337,0.29651737128448,2
37,0.47194864354249016,3
98,0.6365883174679077,2
154,0.44176223065011205,0
415,0.5626756570705437,1
311,0.686944284961397,5
576,-0.5568909769041098,0
577,-0.5885775486978573,4
211,0.44246510472344275,5
731,-0.4499253858264544,4
185,0.4174057065610121,4
775,-0.712864038081168,3
406,0.20183504983117112,3
557,-0.22212019952821083,5
177,0.29076184008695993,3
3,0.42299559009327214,1
735,-0.3483239345716127,2
257,0.1782155266361339,1
659,-0.32180530791231504,2
553,-0.409365624588586,2
228,0.5127971091093021,2
534,-0.47208507782851705,5
568,-0.5028592390648765,4
35,0.49854563327488777,1
600,-0.4014937278740223,2
528,-0.6236980138519163,2
744,-0.4767449394667328,3
776,-0.618734640110382,1
523,-0.31664977771224073,2
523,-0.5320680747860786,4
823,-0.7904559905535168,3
626,-0.4237004608168554,2
620,-0.5603970605077153,4
78,0.4021840242622987,3
354,0.5233583290630528,4
383,0.38476431472792605,0
656,-0.5310064723392346,2
289,0.3947178469354775,1
107,0.4128525231278455,5
633,-0.37508503086706707,1
321,0.3264738926286167,5
180,0.11983268051010602,3
271,0.5799168471353353,5
823,-0.3231191146207675,2
641,-0.6579051676274109,0
599,-0.6015015501562193,0
418,-0.4137015647019288,3
749,-0.46526378489414105,3
355,0.553330193511632,0
818,-0.5132615646638224,2
213,0.5489783717338078,0
234,0.7418790383046295,4
289,0.5062178177951604,0
208,0.6077969095673517,2
406,0.7931626368103626,5
508,-0.48355044885672005,2
197,0.35856323584433875,5
74,0.24221361952237602,1
446,-0.5268723286688862,5
512,-0.49066353965065723,2
347,0.7824674390678238,5
701,-0.5326915066153494,4
718,-0.6185148044238531,2
570,-0.6475508549804752,1
667,-0.35407422598435495,1
229,0.40089237816074885,0
68,0.5086821872631788,4
531,-0.20910392521604168,1
494,-0.38814746325821464,5
666,-0.38674343553437307,5
667,-0.36226981141740827,3
702,-0.1835648976966641,1
610,-0.6112573054458921,1
789,-0.46983376221671697,5
455,-0.2859207244553917,5
679,-0.6976300552899103,4
551,-0.5435375477329446,0
697,-0.4845943533582012,1
805,-0.5028358930150615,5
75,0.4176120743666904,4
651,-0.8699648674814107,0
307,0.6086001244204445,5
259,0.5970051690613428,1
232,0.42428403708632395,5
392,0.49322467871425474,1
399,0.7138605727890397,5
654,-0.53482066597652,1
284,0.4292687568376277,5
469,-0.26362895215176446,5
48,0.334773737435962,0
381,0.392323921691709,0
161,0.42654095716171403,5
82,0.6061496133083524,0
418,-0.36506853092487096,0
541,-0.648846950809931,4
794,-0.6797404416226782,5
291,0.3708080602550089,2
300,0.5507794747033415,1
128,0.24452936614730342,0
31,0.7618985716361746,4
716,-0.4881441546919793,5
156,0.46671303219062704,1
171,0.5634681078673899,4
286,0.3983426552603637,5
576,-0.5644530565052083,4
706,-0.7900596965259675,4
533,-0.22017214575838054,2
798,-0.4196071261093641,2
556,-0.46504044123469973,5
181,0.6991192873682976,0
774,-0.3903571146444918,0
492,-0.5390584309150049,4
625,-0.3634335069398181,3
642,-0.3430912132088687,1
350,0.31508416393500815,2
540,-0.7902667779398564,5
60,0.7546169863536125,3
809,-0.5042715199575933,2
642,-0.43592395902105263,0
436,-0.6562349077583518,4
753,-0.29651737128448,2
97,0.3466460026958589,2
438,-0.40019693991841543,3
613,-0.44601414030602515,3
481,-0.46373876541095804,1
389,0.28666807154701773,2
546,-0.56755053349325,1
18,0.44698354981946953,3
70,0.7747597246380762,0
112,0.6236980138519163,2
174,0.3656065081463301,5
672,-0.41144232966587924,1
469,-0.4027343740023633,1
322,0.48150037554580466,3
557,-0.858464118643507,4
247,0.5810892851582815,2
315,0.45217037085653283,1
255,0.526847161017882,3
518,-0.42338060542085054,5
59,0.38292061839909697,5
82,0.10448152589934985,2
134,0.7382310102347045,3
781,-0.3996107703258197,3
164,0.42270080426690754,2
327,0.4221053970580009,5
751,-0.6211272463816369,2
658,-0.7208054007211621,5
728,-0.409250242840587,2
6,0.4934995359322194,0
492,-0.8098345788657499,1
559,-0.6611891672227932,3
34,0.5611681655948438,2
569,-0.4732831470211547,1
511,-0.6592284170131751,5
393,0.5042715199575933,2
713,-0.4019287011832487,0
568,-0.31211626798399167,5
622,-0.7006269579928537,5
606,-0.6408062361775116,0
411,0.6094374173938971,2
343,0.5702226576821503,1
370,0.6056650538877919,3
175,0.6530923133808486,0
658,-0.8089018117416218,1
654,-0.5501006466923055,4
189,0.264680995242719,2
797,-0.6129684560749946,3
192,0.469772581536594,1
208,0.6159386690377857,1
606,-0.5621317365123424,4
773,-0.6849439916772656,3
32,0.6571899816230182,4
241,0.41994426297475235,1
87,0.6244119643315882,1
70,0.3558161885443476,2
718,-0.8140673284809239,3
301,0.4641005997900181,2
151,0.4246813126372331,2
248,0.21211708214775224,0
212,0.9583309327209399,4
831,-0.5626756570705437,1
425,-0.44938093138789637,0
74,0.5660639143451276,3
564,-0.44743298788434854,2
342,0.4343691252875337,5
242,0.8089018117416218,1
659,-0.6143150672154691,0
819,-0.4308217156771141,3
286,0.1835648976966641,1
162,0.4970233217978414,5
74,0.48277116797641456,4
267,0.3771972095552838,2
686,-0.5591070585542972,3
671,-0.23579697337739314,1
263,0.18743327900871717,5
516,-0.6654681879576206,1
445,-0.5949777933732555,1
565,-0.4805041918051177,4
536,-0.7940030178880887,3
143,0.6611891672227932,3
827,-0.6622487514372902,5
547,-0.3797635633011498,2
823,-0.5173854689012732,5
354,0.5860286048305486,2
694,-0.6489375687162117,1
749,-0.4901321461805295,0
506,-0.2689099020250307,4
75,0.553667290833887,5
69,0.6245881560692566,1
5,0.6789593200026702,4
127,0.42393970000203424,4
348,0.2812184436228953,5
493,-0.36745621909159903,0
529,-0.8305157592306053,0
165,0.4886809981034842,2
203,0.5502075933773088,1
227,0.7212349224732192,4
820,-0.3036970341113,4
789,-0.6881187365296991,3
44,0.42114456863814503,4
567,-0.7206750595183538,5
715,-0.5376569925655514,1
215,0.8087224818663569,5
371,0.625102346913492,3
590,-0.1808787370606524,0
260,0.6499815219556346,5
536,-0.5577158047379637,4
539,-0.4680381076269014,2
114,0.2865042073408168,5
262,0.29734821878939066,0
342,0.2704356246019242,1
828,-0.8452816953005892,4
786,-0.19167452551275097,2
23,0.24951179526201925,2
109,0.7331214013124175,1
402,0.44647345354069884,4
468,-0.06807306581219141,1
786,-0.2975367031581032,5
331,1.0,1
123,0.46397001716465874,5
126,0.5040332232742257,2
586,-0.2716606566673994,3
248,0.6213718635535732,4
319,0.3288357177634254,0
239,0.4852520794372083,3
774,-0.7406939280025285,1
11,0.30802539416250546,5
487,-0.2765143387888893,3
26,0.43126818092629426,3
41,0.161683328234111,2
520,-0.5761704899395363,1
151,0.7206750595183538,5
259,0.715762777517122,5
145,0.31561757694417353,3
629,-0.3433761290271394,2
733,-0.8229234347463769,3
241,0.29429509642004176,0
187,0.7876203767805474,3
135,0.7299838992533928,5
178,0.7437735104170112,0
549,-0.4849195308137574,2
356,0.36185980787564587,3
698,-0.6182652908131197,2
454,-0.3755294149359687,0
159,0.16346200080072673,4
679,-0.5837100901343473,1
394,0.7815830657851843,3
94,0.5666045334673686,3
55,0.7812234819923918,1
781,-0.6552894152737534,4
747,-1.0,1
236,0.34154945345232646,4
571,-0.42174537321723454,5
483,-0.5602644568040983,5
597,-0.7085432574907219,4
450,-0.5611681655948438,2
498,-0.3921951653075587,5
743,-0.04575201174318696,3
81,0.5465162885759529,1
466,-0.1328302927590734,5
557,-0.4237807545576045,3
785,-0.621739906975243,3
495,-0.6575629767860852,5
692,-0.6783835083680644,0
41,0.47291783113891,0
778,-0.773815353773538,1
